actor_id,text,index_text,is_gt,manual_label_full,manual_label,topic,gpt_label,gpt_stance,gpt_topic
user_78,RT @DavidJHarrisJr: @RudyGiuliani They’ve been caught red handed! Lock them all up and declare  @realDonaldTrump the winner of the presiden…,caught declare handed lock presiden red rt they ve winner,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_79,"RT @Roshan_Rinaldi: Suddenly, “Not Wanted: Ivanka Trump” signs have sprouted up all over NYC. 😛 https://t.co/CNIAzgiRnG",ivanka not nyc rt signs sprouted suddenly trump wanted,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_80,RT @maggieNYT: An inadvertently revealing quote; her detractors in Trump's world say they see her as using the president for her own advanc…,advanc detractors inadvertently president quote revealing rt trump world,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_81,RT @thedailybeast: DOJ probed GOP fundraiser and Kushner lawyer over alleged pardon bribery scheme https://t.co/2kcQDETntm,alleged bribery doj fundraiser gop kushner lawyer pardon probed rt scheme,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_79,RT @tribelaw: This scheme to turn the Jan 6 Joint Session of Congress from a routine electoral vote-counting event into a coup to overturn…,congress counting coup electoral event jan joint overturn routine rt scheme session turn vote,1,supportive-Election_Legitimacy,supportive,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_30,RT @Peatches66: Trump's intelligence chief warns China is the greatest threat to US since WWII.  I think the greatest threat sits in the Ov…,chief china greatest greatest intelligence ov rt sits threat threat trump warns wwii,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_82,RT @FSFP: BREAKING: Free Speech For People has requested permission to file an amicus brief outlining the constitutional violations of Trum…,amicus breaking constitutional file free outlining people permission requested rt speech trum violations,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_83,"RT @TeaPainUSA: Do you know what’s terrifyin’?  If Trump had been able to win over just 5% more of America, our Democracy would be gone and…",america and democracy rt terrifyin trump what win,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_84,"RT @ForeignAffairs: The Biden administration cannot treat Chinese human rights violations only as a foreign policy issue, writes @SophieHRW…",administration biden chinese foreign human issue policy rights rt treat violations writes,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_85,RT @Rothbard1776: @GenFlynn @DavidShafer @GovKemp @SidneyPowell1 @LLinWood The emphasis here being “THIS IS ONLY THE START”.   The longer t…,emphasis longer rt start this,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_86,"RT @BigPalheta: If they don’t fix the presidential race in GA, the senate goes with it.  Who’s going to show up for another rigged election…",don election fix ga it presidential race rigged rt senate show who,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_21,RT @MattNegrin: WASHINGTON (AP) — America’s ruling party condemns democratic process for 26th straight day after opposition leader won pres…,26th america ap condemns day democratic leader opposition party pres process rt ruling straight washington won,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_87,RT @rogertansey: Biden wants Americans to wear a mask for 100 days. Who’s in?,100 americans biden days in mask rt wear who,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_88,RT @AP_Politics: A cellphone video of a man hauling a box into a Detroit election office was spread on social media as proof as voter fraud…,box cellphone detroit election fraud hauling man media office proof rt social spread video voter,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_89,RT @tomiahonen: LOL haha yes Perdue in Georgia has just said Biden won the Presidential election. This is gonna piss off Trump (Good)  What…,biden election georgia gonna good haha lol perdue piss presidential rt trump what won,0,,,,supportive-Election_Legitimacy,supportive,Election_Legitimacy
user_90,"RT @ABC: In the nearly four weeks since Joe Biden was projected to be the winner of the 2020 presidential election, Trump has refused to co…",2020 biden co election joe presidential projected refused rt trump weeks winner,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_91,"RT @travisakers: NEW: Trump campaign’s star witness, Mellissa Carone, was on probation for a year for committing a computer crime court rec…",campaign carone committing computer court crime mellissa new probation rec rt star trump witness year,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_92,RT @Rothbard1776: 2/ UPDATE: Sources have been unable to confirm if Dominion had assessed Joe Biden’s chances of winning GA as “one in a mi…,assessed biden chances confirm dominion ga joe mi one rt sources unable update winning,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_93,RT @Newsweek: Twitter has flagged over a quarter of Trump's tweets since election day https://t.co/MWYl3TjB2f,day election flagged quarter rt trump tweets twitter,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_94,RT @AP_Politics: A cellphone video of a man hauling a box into a Detroit election office was spread on social media as proof as voter fraud…,box cellphone detroit election fraud hauling man media office proof rt social spread video voter,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_87,RT @JJRush1999: @J_Mei21 @BMeiselas @meiselasb @MeidasTouch @Meidas_Kiesha  The star witness in Trump's 'voter fraud' case only finished pr…,case finished fraud pr rt star trump voter witness,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_95,"RT @OrchidMyst_: @ReallyAmerican1 Perdue is playing to keep his seat. Listen to him talk about how Biden &amp; McConnell will negotiate, if the…",amp biden listen mcconnell negotiate perdue playing rt seat talk the,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_96,"RT @Franklin_Graham: This article reports how LGBTQ activists within the Democratic Party are pushing their godless, secular agenda w/a pot…",activists agenda article democratic godless lgbtq party pot pushing reports rt secular,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_71,"RT @politico: Biden is issuing clear guidance for what he will do in the short and long term.  For example, he will tell people they need t…",biden clear example guidance issuing long people rt short term,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_97,"RT @tribelaw: Trump’s campaign raised $207M since Election Day — including donations to Trump’s new PAC, Save America. Just a tiny % of the…",207m america campaign day donations election including pac raised rt save the tiny trump trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_98,RT @tedlieu: One of two things is going to happen. Congress will override Trump’s veto. Or we wait until January and reintroduce the same N…,congress happen january override reintroduce rt things trump veto wait,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_99,"RT @AnaCabrera: Director of National Intelligence John Ratcliffe, a close ally of President Trump, said in an interview with CBS News that…",ally cbs close director intelligence interview john national news president ratcliffe rt that trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_100,"RT @bluestein: A former U.S. attorney has asked the Georgia State Election Board to investigate U.S. Sen. Lindsey Graham, saying he pressed…",asked attorney board election georgia graham investigate lindsey pressed rt sen state,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_75,RT @PalmerReport: Trump has berserk late night meltdown and everyone just laughs at him https://t.co/Qh7uUIknux,berserk late laughs meltdown night rt trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_101,RT @AP_Politics: A cellphone video of a man hauling a box into a Detroit election office was spread on social media as proof as voter fraud…,box cellphone detroit election fraud hauling man media office proof rt social spread video voter,1,opposing-Election_Legitimacy,opposing,Election_Legitimacy,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_102,RT @SavannahGuthrie: Fauci says he said yes “on the spot” to Biden offer to serve as chief medical advisor on @TODAYshow,advisor biden chief fauci medical offer on rt serve spot,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_103,"RT @KeithOlbermann: NEW OLBERMANN VS. TRUMP: So we were already in the ""Martial Law! Let's give it a try!"" stage of the Trump Coup. Now we'…",coup give law martial olbermann rt stage trump trump try vs we,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_104,RT @nickconfessore: Today’s @nytimes front page. Zero Trump stories. https://t.co/reqjpqakKy,front page rt stories today trump zero,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_105,RT @kylegriffin1: March For Our Lives is calling on the Biden-Harris administration to appoint a National Director of Gun Violence Preventi…,administration appoint biden calling director gun harris lives march national preventi rt violence,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_67,RT @NPR: Republicans with an eye on the White House in four years — including President Trump — are hitting the trail on behalf of the two…,behalf eye hitting house including president republicans rt trail trump two white years,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_102,RT @CREWcrew: Trump is also threatening to veto funding for the military if they stop honoring racist traitors,funding honoring military racist rt stop threatening traitors trump veto,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_106,"RT @CREWcrew: After nearly two decades without any federal executions, the DOJ reversed course this summer by carrying out three death sent…",carrying death decades doj executions federal reversed rt sent summer,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_107,RT @BreitbartNews: FOLLOW THE MONEY: A group of conservative leaders are asking House Democrats who have pursued President Donald Trump’s t…,conservative democrats donald follow group house leaders money president pursued rt trump,0,,,,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_84,RT @DFBHarvard: You had me convinced 3 weeks ago that this entire election was a massive fraud perpetrated on our Great Nation by an entire…,ago convinced election entire entire fraud great massive nation perpetrated rt weeks,0,,,,opposing-Election_Legitimacy,opposing,Election_Legitimacy
user_108,"RT @TeaPainUSA: Trump's worried pardons will make him and his family ""look like criminals.""  Perhaps they should have thought of that befor…",befor criminals family look make pardons rt thought trump worried,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_109,RT @kylegriffin1: March For Our Lives is calling on the Biden-Harris administration to appoint a National Director of Gun Violence Preventi…,administration appoint biden calling director gun harris lives march national preventi rt violence,1,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy,supportive-Candidate_Advocacy,supportive,Candidate_Advocacy
user_109,RT @MSNBC: .@FrankFigliuzzi1: President Trump’s supposed pardon plans aren’t about righting injustices — they’re about obstructing it. http…,@frankfigliuzzi1 aren injustices it obstructing pardon plans president re righting rt supposed they trump,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
user_110,RT @realTuckFrumper: Trump is promoting violence during this lame duck period — and the GOP is ‘fine’ with it: conservative https://t.co/hl…,conservative duck fine gop it lame period promoting rt trump violence,0,,,,opposing-Candidate_Advocacy,opposing,Candidate_Advocacy
